label,x,y,z
anus,8.590690868579912,40.69284161660825,-70.64620941899184
coccyx inferior,11.485405160745202,77.48584968182851,-21.53693669724771
obstetrical symph top,11.995704250764518,-26.68304311926605,-37.64886330275229
symph inferior,7.408641855855848,-0.3988824692038974,-65.9778
symph superior,11.995704250764518,-45.002309174311904,-36.94427614678898
urethra,8.396758522731602,10.247905226347328,-67.35113652499464
vertebra caudo-cranial 1,7.2511366666666675,92.74671341501823,6.54271827547322
vertebra caudo-cranial 2,3.267133204202082,93.77764629861046,35.63251680636412
vertebra caudo-cranial 3,20.48972749235472,87.6060712741423,52.87578542168311
